transaction_id,customer_id,product_id,quantity,timestamp
133,2422,84,7,2026-02-05T19:34:22.325744
134,2971,246,3,2026-01-30T13:08:22.325744
135,1324,31,10,2026-01-27T20:44:22.325744
136,4925,205,1,2026-02-01T22:14:22.325744
137,4461,269,9,2026-01-30T02:57:22.325744
138,2054,107,6,2026-02-03T02:58:22.325744
139,1368,76,4,2026-01-27T15:25:22.325744
140,3064,242,3,2026-01-30T12:38:22.325744
141,1816,178,3,2026-01-29T10:32:22.325744
142,4370,91,6,2026-02-05T21:20:22.325744
143,3219,110,1,2026-02-04T07:06:22.325744
144,2306,109,3,2026-01-27T13:23:22.325744
145,3938,108,2,2026-02-04T09:41:22.325744
146,2136,151,4,2026-02-02T10:58:22.325744
147,2657,103,2,2026-02-01T20:48:22.325744
148,4663,156,7,2026-01-28T13:07:22.325744
149,4613,116,7,2026-02-04T00:12:22.325744
150,4457,236,9,2026-02-05T11:55:22.325744
151,2347,284,8,2026-01-28T06:17:22.325744
152,3452,126,9,2026-01-28T15:30:22.325744
153,4418,66,4,2026-02-05T02:00:22.325744
154,1088,221,9,2026-01-30T14:31:22.325744
155,4449,282,6,2026-01-29T17:50:22.325744
156,1596,60,3,2026-02-05T10:14:22.325744
157,1015,231,8,2026-01-27T17:22:22.325744
158,3383,261,9,2026-02-05T12:52:22.325744
159,1847,16,1,2026-02-01T23:28:22.325744
160,4359,91,4,2026-01-29T09:15:22.325744
161,3987,114,6,2026-02-02T01:42:22.325744
162,4740,259,9,2026-01-31T11:32:22.325744
163,4662,226,9,2026-01-29T12:18:22.325744
164,1744,119,3,2026-02-02T17:12:22.325744
165,2922,288,3,2026-02-05T01:55:22.325744
166,1126,170,10,2026-01-31T14:18:22.325744
167,3422,90,5,2026-01-31T15:50:22.325744
168,4292,288,4,2026-02-05T03:02:22.325744
169,1534,297,2,2026-01-29T17:44:22.325744
170,1842,264,9,2026-02-04T07:35:22.325744
171,3382,42,10,2026-01-28T07:58:22.325744
172,1798,247,1,2026-01-31T06:52:22.325744
173,3702,124,5,2026-02-05T13:38:22.325744
174,3512,163,8,2026-02-05T13:21:22.325744
175,4039,270,8,2026-01-30T08:37:22.325744
176,2740,88,9,2026-02-05T04:00:22.325744
177,2007,101,5,2026-02-02T00:44:22.325744
178,1874,36,8,2026-01-29T17:05:22.325744
179,3506,88,9,2026-01-28T13:47:22.325744
180,4662,102,6,2026-02-06T06:31:22.325744
181,2517,214,10,2026-01-31T14:18:22.325744
182,2801,188,1,2026-01-31T20:10:22.325744
183,4513,257,2,2026-02-02T16:36:22.325744
184,3471,54,4,2026-02-01T09:16:22.325744
185,3161,206,7,2026-02-04T15:14:22.325744
186,3757,86,7,2026-01-30T01:52:22.325744
187,3900,173,6,2026-02-02T13:56:22.325744
188,4592,61,2,2026-01-28T15:12:22.325744
189,3416,259,8,2026-02-06T04:36:22.325744
190,3932,236,3,2026-01-28T00:27:22.325744
191,4522,28,3,2026-01-28T13:03:22.325744
192,4360,148,2,2026-01-30T22:07:22.325744
193,3663,1,3,2026-02-05T00:18:22.325744
194,2817,265,5,2026-02-02T02:09:22.325744
195,4952,210,8,2026-01-29T03:18:22.325744
196,4824,246,7,2026-02-05T23:03:22.325744
197,3225,138,6,2026-02-04T06:42:22.325744
198,4583,256,6,2026-02-03T16:05:22.325744
199,3215,82,6,2026-02-02T19:28:22.325744
200,3436,209,7,2026-01-28T11:28:22.325744
201,1551,131,10,2026-02-04T02:48:22.325744
202,4396,190,3,2026-01-28T05:09:22.325744
203,3272,293,2,2026-01-27T15:49:22.325744
204,2052,97,10,2026-01-29T10:20:22.325744
205,3526,137,4,2026-02-02T01:11:22.325744
206,3003,212,3,2026-02-02T08:10:22.325744
207,3673,278,9,2026-01-27T15:35:22.325744
208,2989,248,5,2026-02-05T17:49:22.325744
209,3720,194,2,2026-02-03T13:38:22.325744
210,1830,208,10,2026-01-27T17:19:22.325744
211,1136,12,9,2026-02-01T11:29:22.325744
212,2262,146,2,2026-02-01T15:35:22.325744
213,1357,70,9,2026-02-02T09:33:22.325744
214,2755,183,7,2026-02-01T10:38:22.325744
215,3340,197,9,2026-02-01T13:05:22.325744
216,4790,174,2,2026-02-03T08:30:22.325744
217,4881,83,4,2026-02-05T15:00:22.325744
218,2252,299,1,2026-01-31T20:22:22.325744
219,2433,199,1,2026-01-28T04:12:22.325744
220,3977,250,5,2026-02-02T18:23:22.325744
221,4247,248,8,2026-02-06T01:54:22.325744
222,3522,211,8,2026-01-31T05:50:22.325744
223,2625,289,5,2026-02-01T14:49:22.325744
224,2627,49,9,2026-02-04T16:36:22.325744
225,4622,292,3,2026-01-31T14:40:22.325744
226,2997,13,9,2026-02-06T02:01:22.325744
227,1341,136,3,2026-02-01T21:31:22.325744
228,2553,54,10,2026-01-28T08:18:22.325744
229,4345,81,10,2026-02-03T04:28:22.325744
230,1681,70,6,2026-02-06T07:06:22.325744
231,3167,300,8,2026-02-02T01:59:22.325744
232,1250,253,9,2026-02-04T13:39:22.325744
233,3830,56,2,2026-02-04T12:05:22.325744
234,1043,48,3,2026-01-30T09:28:22.325744
235,3853,57,3,2026-02-05T05:58:22.325744
236,3075,173,5,2026-02-01T16:57:22.325744
237,1046,34,7,2026-02-05T18:59:22.325744
238,1335,61,1,2026-01-29T18:13:22.325744
239,1052,95,1,2026-02-05T05:43:22.325744
240,4974,108,8,2026-02-05T11:51:22.325744
241,1572,22,3,2026-01-30T15:52:22.325744
242,4647,231,1,2026-02-04T18:51:22.325744
243,1071,21,10,2026-01-30T20:34:22.325744
244,1825,296,1,2026-01-28T07:04:22.325744
245,2269,170,9,2026-02-04T03:18:22.325744
246,4282,212,3,2026-02-06T04:49:22.325744
247,2845,188,4,2026-02-05T17:07:22.325744
248,1765,187,9,2026-02-05T01:47:22.325744
249,2217,241,10,2026-02-01T21:27:22.325744
250,3608,207,7,2026-01-29T19:06:22.325744
251,3609,39,5,2026-01-28T05:41:22.325744
252,2360,101,6,2026-01-30T18:07:22.325744
253,2990,94,9,2026-02-02T09:18:22.325744
254,4168,107,10,2026-01-31T15:17:22.325744
255,3482,77,10,2026-01-28T18:50:22.325744
256,2573,45,1,2026-01-31T20:23:22.325744
257,1715,28,7,2026-02-02T13:19:22.325744
258,4223,123,2,2026-02-05T06:17:22.325744
259,1608,151,1,2026-01-30T21:03:22.325744
260,1046,183,8,2026-01-30T19:49:22.325744
261,3567,281,4,2026-02-02T03:41:22.325744
262,3538,61,6,2026-01-27T21:25:22.325744
263,2602,205,8,2026-01-31T05:15:22.325744
264,1599,84,6,2026-02-04T08:12:22.325744
265,2106,91,1,2026-02-04T03:30:22.325744
266,1315,166,2,2026-01-29T10:00:22.325744
267,1437,285,3,2026-02-01T09:27:22.325744
268,1934,247,5,2026-02-03T20:32:22.325744
269,3705,207,6,2026-02-03T09:57:22.325744
270,3934,186,5,2026-01-27T21:50:22.325744
271,3678,63,1,2026-02-02T07:19:22.325744
272,4202,265,4,2026-02-03T06:49:22.325744
273,3638,149,1,2026-01-28T21:39:22.325744
274,4485,106,5,2026-01-29T11:45:22.325744
275,1673,288,2,2026-01-28T15:28:22.325744
276,4529,273,6,2026-02-01T04:51:22.325744
277,3982,115,8,2026-02-01T20:03:22.325744
278,3980,105,7,2026-02-06T06:18:22.325744
279,1080,155,3,2026-01-30T08:26:22.325744
280,1220,24,8,2026-02-01T17:02:22.325744
281,4639,7,10,2026-01-30T05:01:22.325744
282,3590,276,4,2026-02-05T23:32:22.325744
283,1762,287,7,2026-01-31T02:50:22.325744
284,1261,292,4,2026-01-29T13:49:22.325744
285,1365,42,4,2026-02-04T03:39:22.325744
286,1236,162,9,2026-02-06T05:48:22.325744
287,2380,247,2,2026-01-30T00:51:22.325744
288,4106,92,4,2026-02-03T22:13:22.325744
289,3677,116,7,2026-02-02T12:12:22.325744
290,4360,116,9,2026-02-06T03:31:22.325744
291,4440,89,1,2026-02-01T13:31:22.325744
292,3859,152,10,2026-02-04T15:51:22.325744
293,3565,34,1,2026-01-31T05:06:22.325744
294,3825,210,5,2026-02-03T07:42:22.325744
295,2302,228,5,2026-01-30T09:54:22.325744
296,2611,20,6,2026-01-30T20:28:22.325744
297,1204,93,4,2026-02-05T05:10:22.325744
298,3026,296,9,2026-01-31T20:47:22.325744
299,2329,234,6,2026-02-03T17:57:22.325744
300,1506,105,6,2026-01-30T04:48:22.325744
301,1968,137,10,2026-02-05T05:42:22.325744
302,2073,284,1,2026-01-27T23:03:22.325744
303,3881,34,7,2026-02-01T21:25:22.325744
304,2939,241,10,2026-02-03T18:48:22.325744
305,2152,298,1,2026-02-02T03:30:22.325744
306,2372,66,4,2026-01-30T03:19:22.325744
307,4654,134,1,2026-01-27T20:47:22.325744
308,2898,33,3,2026-02-02T00:17:22.325744
309,1626,290,1,2026-02-06T04:41:22.325744
310,2881,138,5,2026-01-27T20:08:22.325744
311,2836,140,4,2026-02-05T15:40:22.325744
312,2579,195,5,2026-02-05T00:57:22.325744
313,1390,98,2,2026-01-29T15:43:22.325744
314,4228,57,7,2026-01-29T14:37:22.325744
315,1843,224,9,2026-02-04T12:03:22.325744
316,3070,269,6,2026-01-30T22:31:22.325744
317,3895,113,8,2026-01-28T03:16:22.325744
318,2437,31,5,2026-01-28T19:31:22.325744
319,2698,11,8,2026-02-01T00:53:22.325744
320,2223,172,8,2026-01-28T20:09:22.325744
321,1369,74,2,2026-01-31T21:35:22.325744
322,2164,298,8,2026-02-05T16:31:22.325744
323,4100,54,6,2026-02-01T02:09:22.325744
324,4895,115,9,2026-02-02T13:05:22.325744
325,3554,292,9,2026-02-05T20:11:22.325744
326,3957,117,3,2026-02-06T02:22:22.325744
327,1779,196,8,2026-01-28T11:36:22.325744
328,3311,50,7,2026-01-31T00:56:22.325744
329,3347,69,7,2026-01-29T01:17:22.325744
330,1720,131,5,2026-01-28T10:15:22.325744
331,4970,184,5,2026-01-29T02:55:22.325744
332,2945,191,10,2026-01-30T18:16:22.325744
333,3078,26,4,2026-02-06T01:51:22.325744
334,1676,259,8,2026-02-02T12:28:22.325744
335,3012,176,5,2026-02-05T02:58:22.325744
336,3007,26,1,2026-02-05T16:51:22.325744
337,4763,186,8,2026-01-28T16:07:22.325744
338,3649,209,6,2026-02-04T10:45:22.325744
339,1683,250,10,2026-01-29T01:57:22.325744
340,1708,123,3,2026-02-02T20:10:22.325744
341,3748,260,4,2026-01-29T16:05:22.325744
342,4437,258,10,2026-02-05T01:34:22.325744
343,2469,25,1,2026-02-01T01:28:22.325744
344,3420,275,8,2026-01-28T07:03:22.325744
345,3232,274,8,2026-01-31T12:06:22.325744
346,2931,233,5,2026-02-04T12:39:22.325744
347,2465,257,6,2026-02-04T04:57:22.325744
348,1779,42,8,2026-02-01T03:37:22.325744
349,1369,159,6,2026-01-30T22:02:22.325744
350,2230,273,6,2026-02-02T05:03:22.325744
351,2941,255,8,2026-01-30T04:40:22.325744
352,4071,288,3,2026-01-29T00:19:22.325744
353,3543,59,2,2026-01-31T03:23:22.325744
354,4807,226,8,2026-02-05T14:52:22.325744
355,3866,51,7,2026-01-30T22:26:22.325744
356,1290,200,9,2026-02-01T05:39:22.325744
357,2542,246,3,2026-01-30T17:28:22.325744
358,1680,181,6,2026-02-04T02:08:22.325744
359,1629,48,9,2026-02-05T17:53:22.325744
360,3162,169,8,2026-02-05T07:04:22.325744
361,3067,289,4,2026-02-01T14:39:22.325744
362,1248,255,7,2026-02-01T16:09:22.325744
363,4210,47,6,2026-02-01T09:43:22.325744
364,4314,261,4,2026-01-28T06:09:22.325744
365,4833,187,6,2026-02-06T05:46:22.325744
366,1229,261,7,2026-01-28T12:38:22.325744
367,2096,223,3,2026-02-01T15:46:22.325744
368,3140,281,8,2026-02-02T01:10:22.325744
369,4257,7,10,2026-02-04T01:07:22.325744
370,1946,16,5,2026-02-03T20:27:22.325744
371,3421,79,8,2026-02-03T10:57:22.325744
372,2267,73,4,2026-02-03T07:58:22.325744
373,2562,273,3,2026-02-05T19:53:22.325744
374,1470,35,8,2026-01-29T03:28:22.325744
375,2331,73,1,2026-01-27T20:49:22.325744
376,3799,109,8,2026-01-28T15:46:22.325744
377,1613,227,3,2026-01-31T22:52:22.325744
378,4671,101,10,2026-02-01T01:20:22.325744
379,3263,184,9,2026-02-01T00:51:22.325744
380,1574,165,10,2026-01-31T15:31:22.325744
381,4074,167,5,2026-01-29T15:55:22.325744
382,3228,157,5,2026-02-02T13:06:22.325744
383,2205,212,1,2026-01-31T22:37:22.325744
384,3758,61,8,2026-01-31T20:29:22.325744
385,3361,252,1,2026-02-02T14:42:22.325744
386,1189,162,5,2026-01-29T15:32:22.325744
387,2990,249,7,2026-02-04T04:05:22.325744
388,4981,185,10,2026-02-04T17:42:22.325744
389,4913,129,4,2026-01-30T22:57:22.325744
390,3210,72,7,2026-01-27T23:32:22.325744
391,3771,284,7,2026-02-05T08:30:22.325744
392,1888,44,10,2026-01-29T08:04:22.325744
393,2851,252,8,2026-02-01T07:09:22.325744
394,4210,255,7,2026-02-02T22:41:22.325744
395,3785,132,4,2026-01-27T18:29:22.325744
396,1745,131,8,2026-02-04T02:22:22.325744
397,1044,58,8,2026-02-03T14:44:22.325744
398,1652,62,3,2026-01-30T11:52:22.325744
399,4614,274,7,2026-01-27T13:04:22.325744
400,3424,287,1,2026-01-29T22:06:22.325744
401,1354,203,9,2026-01-30T13:34:22.325744
402,1360,50,4,2026-01-28T16:55:22.325744
403,2613,94,8,2026-01-27T23:31:22.325744
404,2955,44,1,2026-01-29T14:46:22.325744
405,4695,31,3,2026-02-01T20:09:22.325744
406,4647,180,6,2026-02-02T14:41:22.325744
407,3304,43,10,2026-01-27T20:42:22.325744
408,4377,68,10,2026-02-05T06:22:22.325744
409,3761,26,10,2026-02-05T01:00:22.325744
410,3683,154,2,2026-01-29T05:33:22.325744
411,1385,230,5,2026-02-04T23:28:22.325744
412,2931,150,6,2026-01-28T09:34:22.325744
413,2047,121,5,2026-02-01T11:25:22.325744
414,4737,91,9,2026-02-02T18:45:22.325744
415,4605,235,7,2026-02-02T20:41:22.325744
416,2597,43,6,2026-01-30T07:25:22.325744
417,3053,17,9,2026-02-02T01:42:22.325744
418,3690,21,3,2026-02-04T04:34:22.325744
419,2998,182,2,2026-02-01T05:24:22.325744
420,2873,216,6,2026-01-28T11:18:22.325744
421,1239,161,4,2026-02-02T15:38:22.325744
422,2736,286,7,2026-02-01T20:45:22.325744
423,4379,26,5,2026-01-27T19:49:22.325744
424,3943,193,6,2026-02-03T23:14:22.325744
425,2208,234,1,2026-02-04T00:59:22.325744
426,4049,187,1,2026-01-28T17:17:22.325744
427,3651,204,1,2026-02-03T07:50:22.325744
428,2265,27,6,2026-02-02T12:18:22.325744
429,1560,293,5,2026-01-30T05:38:22.325744
430,2068,6,1,2026-02-01T00:27:22.325744
431,4577,195,6,2026-01-31T09:38:22.325744
432,2196,244,6,2026-02-02T16:25:22.325744
433,3322,210,3,2026-01-30T20:11:22.325744
434,3392,209,4,2026-02-05T17:12:22.325744
435,3674,244,2,2026-01-30T03:22:22.325744
436,3019,287,6,2026-01-29T19:55:22.325744
437,1445,297,10,2026-02-04T14:20:22.325744
438,3141,225,10,2026-01-27T14:14:22.325744
439,1865,276,8,2026-02-06T09:38:22.325744
440,3507,189,2,2026-01-31T17:37:22.325744
441,4487,29,3,2026-02-01T01:38:22.325744
442,2306,249,7,2026-02-01T22:59:22.325744
443,2573,115,9,2026-01-29T18:05:22.325744
444,4138,152,10,2026-01-30T01:58:22.325744
445,2202,150,7,2026-02-05T19:02:22.325744
446,2683,82,7,2026-02-03T05:52:22.325744
447,2858,247,6,2026-01-29T21:18:22.325744
448,2795,129,7,2026-01-28T22:39:22.325744
449,1210,60,2,2026-02-04T22:13:22.325744
450,4679,42,6,2026-01-31T04:16:22.325744
451,2650,1,1,2026-01-28T01:38:22.325744
452,1872,135,10,2026-01-29T00:40:22.325744
453,2942,60,2,2026-01-31T06:35:22.325744
454,3450,300,10,2026-01-29T23:10:22.325744
455,1555,263,6,2026-01-31T21:07:22.325744
456,1979,223,1,2026-02-02T22:33:22.325744
457,1510,37,4,2026-02-05T09:58:22.325744
458,4662,42,6,2026-02-03T17:04:22.325744
459,3539,149,6,2026-02-04T05:49:22.325744
460,4651,114,6,2026-01-28T08:39:22.325744
461,2573,119,2,2026-01-28T13:52:22.325744
462,1408,233,6,2026-02-03T08:06:22.325744
463,4831,82,1,2026-01-31T02:24:22.325744
464,4624,99,8,2026-01-30T20:47:22.325744
465,3958,299,5,2026-01-27T22:24:22.325744
466,3932,51,8,2026-02-05T23:47:22.325744
467,4851,251,7,2026-01-29T17:50:22.325744
468,1667,64,7,2026-02-04T22:36:22.325744
469,1293,201,5,2026-02-04T07:03:22.325744
470,1753,89,4,2026-01-31T02:46:22.325744
471,3524,298,7,2026-02-04T04:47:22.325744
472,4638,23,9,2026-01-29T21:26:22.325744
473,2220,169,1,2026-01-29T11:14:22.325744
474,4707,179,2,2026-02-04T08:27:22.325744
475,1552,104,2,2026-01-31T19:16:22.325744
476,3787,78,1,2026-01-29T16:54:22.325744
477,4468,182,10,2026-01-28T13:37:22.325744
478,4865,182,2,2026-02-01T16:20:22.325744
479,3382,298,10,2026-01-28T14:42:22.325744
480,3487,286,10,2026-01-30T10:45:22.325744
481,3763,31,1,2026-01-29T02:08:22.325744
482,1751,288,7,2026-01-30T18:37:22.325744
483,1362,131,4,2026-02-03T00:47:22.325744
484,4156,27,4,2026-02-02T18:01:22.325744
485,4778,28,5,2026-02-03T04:41:22.325744
486,3742,32,1,2026-01-29T05:40:22.325744
487,2826,290,10,2026-02-01T03:01:22.325744
488,1142,41,9,2026-01-27T17:01:22.325744
489,1987,56,9,2026-01-28T15:26:22.325744
490,2534,185,5,2026-02-02T04:41:22.325744
491,4658,81,5,2026-02-06T04:24:22.325744
492,4820,267,4,2026-02-01T15:00:22.325744
493,1706,109,10,2026-01-29T13:30:22.325744
494,1061,142,2,2026-01-31T12:55:22.325744
495,4661,112,1,2026-01-30T22:18:22.325744
496,1461,166,1,2026-02-04T23:51:22.325744
497,3232,251,8,2026-01-30T04:28:22.325744
498,2665,71,4,2026-02-02T16:17:22.325744
499,1660,297,7,2026-02-03T00:49:22.325744
500,4735,1,5,2026-01-29T20:17:22.325744
501,4117,266,8,2026-01-31T08:05:22.325744
502,1391,102,10,2026-01-30T22:19:22.325744
503,1881,203,1,2026-02-01T05:09:22.325744
504,1943,35,7,2026-02-04T22:19:22.325744
505,2121,141,6,2026-02-05T05:29:22.325744
506,2694,168,9,2026-01-27T14:04:22.325744
507,1183,23,6,2026-01-29T03:59:22.325744
508,2529,31,5,2026-01-31T23:49:22.325744
509,1581,297,6,2026-02-03T07:02:22.325744
510,4112,267,6,2026-02-01T15:08:22.325744
511,2488,90,9,2026-02-05T19:18:22.325744
512,4708,275,9,2026-01-30T21:31:22.325744
513,1841,238,1,2026-02-01T10:38:22.325744
514,1337,80,2,2026-02-05T01:26:22.325744
515,3134,175,1,2026-01-31T11:48:22.325744
516,3172,224,5,2026-01-27T22:48:22.325744
517,2645,181,1,2026-02-02T17:18:22.325744
518,2725,174,2,2026-01-31T15:12:22.325744
519,3632,209,3,2026-02-02T11:32:22.325744
520,3012,285,3,2026-01-28T17:28:22.325744
521,4661,203,4,2026-01-29T11:30:22.325744
522,3080,66,5,2026-02-05T22:39:22.325744
523,1581,219,5,2026-01-27T13:54:22.325744
524,3414,66,8,2026-01-28T17:15:22.325744
525,2985,90,3,2026-01-29T22:59:22.325744
526,1121,206,2,2026-02-01T00:37:22.325744
527,1688,36,2,2026-02-03T16:53:22.325744
528,1960,288,2,2026-01-31T09:38:22.325744
529,3285,158,1,2026-01-29T05:24:22.325744
530,2389,125,2,2026-02-03T02:01:22.325744
531,1000,278,2,2026-01-29T04:31:22.325744
532,4468,181,9,2026-01-29T23:20:22.325744
533,2109,1,7,2026-01-29T00:09:22.325744
534,2136,198,5,2026-02-03T19:30:22.325744
535,3392,86,2,2026-02-06T01:51:22.325744
536,2946,69,2,2026-01-28T12:46:22.325744
537,3934,76,2,2026-01-31T07:47:22.325744
538,3806,270,4,2026-02-05T14:10:22.325744
539,3834,32,5,2026-01-28T02:14:22.325744
540,2928,15,4,2026-02-05T22:49:22.325744
541,1124,293,3,2026-01-28T15:30:22.325744
542,1244,42,7,2026-01-31T13:08:22.325744
543,4997,282,1,2026-02-02T10:09:22.325744
544,4197,126,7,2026-01-31T14:50:22.325744
545,1498,281,9,2026-02-02T10:25:22.325744
546,1558,80,6,2026-01-27T23:27:22.325744
547,1834,50,2,2026-02-04T21:53:22.325744
548,4761,281,6,2026-02-01T03:09:22.325744
549,4027,220,10,2026-01-31T15:46:22.325744
550,4473,145,9,2026-02-04T15:35:22.325744
551,2113,254,9,2026-02-04T05:50:22.325744
552,1525,294,6,2026-01-28T08:50:22.325744
553,4949,216,7,2026-02-02T21:51:22.325744
554,2623,251,5,2026-02-04T21:36:22.325744
555,4512,176,2,2026-01-28T10:54:22.325744
556,1639,75,6,2026-02-02T01:13:22.325744
557,1897,237,6,2026-02-02T16:05:22.325744
558,2583,154,8,2026-01-30T15:10:22.325744
